Generation,Mutation Rate,Food Regeneration Rate,Average Population,Average Entropy Ratio
85,0.8,0.0,0.0,0.0
86,0.8,0.0,0.0,0.0
87,0.8,0.0,0.0,0.0
88,0.8,0.0,0.0,0.0
89,0.8,0.0,0.0,0.0
90,0.8,0.0,0.0,0.0
91,0.8,0.0,0.0,0.0
92,0.8,0.0,0.0,0.0
93,0.8,0.0,0.0,0.0
94,0.8,0.0,0.0,0.0
95,0.8,0.0,0.0,0.0
96,0.8,0.0,0.0,0.0
97,0.8,0.0,0.0,0.0
98,0.8,0.0,0.0,0.0
99,0.8,0.0,0.0,0.0
100,0.8,0.0,0.0,0.0
101,0.8,0.0,0.0,0.0
102,0.8,0.0,0.0,0.0
103,0.8,0.0,0.0,0.0
104,0.8,0.0,0.0,0.0
105,0.8,0.0,0.0,0.0
106,0.8,0.0,0.0,0.0
107,0.8,0.0,0.0,0.0
108,0.8,0.0,0.0,0.0
109,0.8,0.0,0.0,0.0
110,0.8,0.0,0.0,0.0
111,0.8,0.0,0.0,0.0
112,0.8,0.0,0.0,0.0
113,0.8,0.0,0.0,0.0
114,0.8,0.0,0.0,0.0
115,0.8,0.0,0.0,0.0
116,0.8,0.0,0.0,0.0
117,0.8,0.0,0.0,0.0
118,0.8,0.0,0.0,0.0
119,0.8,0.0,0.0,0.0
120,0.8,0.0,0.0,0.0
121,0.8,0.0,0.0,0.0
122,0.8,0.0,0.0,0.0
123,0.8,0.0,0.0,0.0
124,0.8,0.0,0.0,0.0
125,0.8,0.0,0.0,0.0
126,0.8,0.0,0.0,0.0
127,0.8,0.0,0.0,0.0
128,0.8,0.0,0.0,0.0
129,0.8,0.0,0.0,0.0
130,0.8,0.0,0.0,0.0
131,0.8,0.0,0.0,0.0
132,0.8,0.0,0.0,0.0
133,0.8,0.0,0.0,0.0
134,0.8,0.0,0.0,0.0
135,0.8,0.0,0.0,0.0
136,0.8,0.0,0.0,0.0
137,0.8,0.0,0.0,0.0
138,0.8,0.0,0.0,0.0
139,0.8,0.0,0.0,0.0
140,0.8,0.0,0.0,0.0
141,0.8,0.0,0.0,0.0
142,0.8,0.0,0.0,0.0
143,0.8,0.0,0.0,0.0
144,0.8,0.0,0.0,0.0
145,0.8,0.0,0.0,0.0
146,0.8,0.0,0.0,0.0
147,0.8,0.0,0.0,0.0
148,0.8,0.0,0.0,0.0
149,0.8,0.0,0.0,0.0
0,0.8,0.001,20.0,0.8278139268577602
1,0.8,0.001,23.75,
2,0.8,0.001,30.75,0.6223996304189305
3,0.8,0.001,35.0,
4,0.8,0.001,51.25,0.6226228673352714
5,0.8,0.001,63.5,
6,0.8,0.001,88.0,
7,0.8,0.001,122.25,
8,0.8,0.001,185.5,
9,0.8,0.001,242.25,
10,0.8,0.001,340.25,
11,0.8,0.001,454.25,
12,0.8,0.001,498.5,
13,0.8,0.001,485.75,
14,0.8,0.001,284.5,
15,0.8,0.001,237.75,
16,0.8,0.001,239.75,
17,0.8,0.001,218.75,
18,0.8,0.001,167.25,
19,0.8,0.001,107.25,
20,0.8,0.001,59.0,
21,0.8,0.001,23.0,
22,0.8,0.001,10.75,0.30486732639761605
23,0.8,0.001,5.0,
24,0.8,0.001,0.5,0.14160536582428826
25,0.8,0.001,0.5,0.15939021672321704
26,0.8,0.001,0.0,0.0
27,0.8,0.001,0.0,0.0
28,0.8,0.001,0.0,0.0
29,0.8,0.001,0.0,0.0
30,0.8,0.001,0.0,0.0
31,0.8,0.001,0.0,0.0
32,0.8,0.001,0.0,0.0
33,0.8,0.001,0.0,0.0
34,0.8,0.001,0.0,0.0
35,0.8,0.001,0.0,0.0
36,0.8,0.001,0.0,0.0
37,0.8,0.001,0.0,0.0
38,0.8,0.001,0.0,0.0
39,0.8,0.001,0.0,0.0
40,0.8,0.001,0.0,0.0
41,0.8,0.001,0.0,0.0
42,0.8,0.001,0.0,0.0
43,0.8,0.001,0.0,0.0
44,0.8,0.001,0.0,0.0
45,0.8,0.001,0.0,0.0
46,0.8,0.001,0.0,0.0
47,0.8,0.001,0.0,0.0
48,0.8,0.001,0.0,0.0
49,0.8,0.001,0.0,0.0
50,0.8,0.001,0.0,0.0
51,0.8,0.001,0.0,0.0
52,0.8,0.001,0.0,0.0
53,0.8,0.001,0.0,0.0
54,0.8,0.001,0.0,0.0
55,0.8,0.001,0.0,0.0
56,0.8,0.001,0.0,0.0
57,0.8,0.001,0.0,0.0
58,0.8,0.001,0.0,0.0
59,0.8,0.001,0.0,0.0
60,0.8,0.001,0.0,0.0
61,0.8,0.001,0.0,0.0
62,0.8,0.001,0.0,0.0
63,0.8,0.001,0.0,0.0
64,0.8,0.001,0.0,0.0
65,0.8,0.001,0.0,0.0
66,0.8,0.001,0.0,0.0
67,0.8,0.001,0.0,0.0
68,0.8,0.001,0.0,0.0
69,0.8,0.001,0.0,0.0
70,0.8,0.001,0.0,0.0
71,0.8,0.001,0.0,0.0
72,0.8,0.001,0.0,0.0
73,0.8,0.001,0.0,0.0
74,0.8,0.001,0.0,0.0
75,0.8,0.001,0.0,0.0
76,0.8,0.001,0.0,0.0
77,0.8,0.001,0.0,0.0
78,0.8,0.001,0.0,0.0
79,0.8,0.001,0.0,0.0
80,0.8,0.001,0.0,0.0
81,0.8,0.001,0.0,0.0
82,0.8,0.001,0.0,0.0
83,0.8,0.001,0.0,0.0
84,0.8,0.001,0.0,0.0
85,0.8,0.001,0.0,0.0
86,0.8,0.001,0.0,0.0
87,0.8,0.001,0.0,0.0
88,0.8,0.001,0.0,0.0
89,0.8,0.001,0.0,0.0
90,0.8,0.001,0.0,0.0
91,0.8,0.001,0.0,0.0
92,0.8,0.001,0.0,0.0
93,0.8,0.001,0.0,0.0
94,0.8,0.001,0.0,0.0
95,0.8,0.001,0.0,0.0
96,0.8,0.001,0.0,0.0
97,0.8,0.001,0.0,0.0
98,0.8,0.001,0.0,0.0
99,0.8,0.001,0.0,0.0
100,0.8,0.001,0.0,0.0
101,0.8,0.001,0.0,0.0
102,0.8,0.001,0.0,0.0
103,0.8,0.001,0.0,0.0
104,0.8,0.001,0.0,0.0
105,0.8,0.001,0.0,0.0
106,0.8,0.001,0.0,0.0
107,0.8,0.001,0.0,0.0
108,0.8,0.001,0.0,0.0
109,0.8,0.001,0.0,0.0
110,0.8,0.001,0.0,0.0
111,0.8,0.001,0.0,0.0
112,0.8,0.001,0.0,0.0
113,0.8,0.001,0.0,0.0
114,0.8,0.001,0.0,0.0
115,0.8,0.001,0.0,0.0
116,0.8,0.001,0.0,0.0
117,0.8,0.001,0.0,0.0
118,0.8,0.001,0.0,0.0
119,0.8,0.001,0.0,0.0
120,0.8,0.001,0.0,0.0
121,0.8,0.001,0.0,0.0
122,0.8,0.001,0.0,0.0
123,0.8,0.001,0.0,0.0
124,0.8,0.001,0.0,0.0
125,0.8,0.001,0.0,0.0
126,0.8,0.001,0.0,0.0
127,0.8,0.001,0.0,0.0
128,0.8,0.001,0.0,0.0
129,0.8,0.001,0.0,0.0
130,0.8,0.001,0.0,0.0
131,0.8,0.001,0.0,0.0
132,0.8,0.001,0.0,0.0
133,0.8,0.001,0.0,0.0
134,0.8,0.001,0.0,0.0
135,0.8,0.001,0.0,0.0
136,0.8,0.001,0.0,0.0
137,0.8,0.001,0.0,0.0
138,0.8,0.001,0.0,0.0
139,0.8,0.001,0.0,0.0
140,0.8,0.001,0.0,0.0
141,0.8,0.001,0.0,0.0
142,0.8,0.001,0.0,0.0
143,0.8,0.001,0.0,0.0
144,0.8,0.001,0.0,0.0
145,0.8,0.001,0.0,0.0
146,0.8,0.001,0.0,0.0
147,0.8,0.001,0.0,0.0
148,0.8,0.001,0.0,0.0
149,0.8,0.001,0.0,0.0
0,0.8,0.01,20.0,0.8265833563876744
1,0.8,0.01,17.25,0.6126595968999112
2,0.8,0.01,25.75,
3,0.8,0.01,46.5,
4,0.8,0.01,72.75,
5,0.8,0.01,116.75,
6,0.8,0.01,187.25,
7,0.8,0.01,254.0,
8,0.8,0.01,338.75,
9,0.8,0.01,476.25,
10,0.8,0.01,599.5,
11,0.8,0.01,624.25,
12,0.8,0.01,486.25,
13,0.8,0.01,313.5,
14,0.8,0.01,162.75,
15,0.8,0.01,129.75,
16,0.8,0.01,85.25,
17,0.8,0.01,46.75,
18,0.8,0.01,26.75,0.4654085535197656
19,0.8,0.01,17.25,
20,0.8,0.01,6.25,0.4578509653651641
21,0.8,0.01,5.5,0.31656587903076727
22,0.8,0.01,5.5,0.3087246391097368
23,0.8,0.01,8.75,0.3219560821851404
24,0.8,0.01,5.5,0.3098219413324552
25,0.8,0.01,3.5,0.30271587697002866
26,0.8,0.01,2.25,0.29326432270810876
27,0.8,0.01,0.75,0.14555890088168544
28,0.8,0.01,0.0,0.0
29,0.8,0.01,0.0,0.0
30,0.8,0.01,0.0,0.0
31,0.8,0.01,0.0,0.0
32,0.8,0.01,0.0,0.0
33,0.8,0.01,0.0,0.0
34,0.8,0.01,0.0,0.0
35,0.8,0.01,0.0,0.0
36,0.8,0.01,0.0,0.0
37,0.8,0.01,0.0,0.0
38,0.8,0.01,0.0,0.0
39,0.8,0.01,0.0,0.0
40,0.8,0.01,0.0,0.0
41,0.8,0.01,0.0,0.0
42,0.8,0.01,0.0,0.0
43,0.8,0.01,0.0,0.0
44,0.8,0.01,0.0,0.0
45,0.8,0.01,0.0,0.0
46,0.8,0.01,0.0,0.0
47,0.8,0.01,0.0,0.0
48,0.8,0.01,0.0,0.0
49,0.8,0.01,0.0,0.0
50,0.8,0.01,0.0,0.0
51,0.8,0.01,0.0,0.0
52,0.8,0.01,0.0,0.0
53,0.8,0.01,0.0,0.0
54,0.8,0.01,0.0,0.0
55,0.8,0.01,0.0,0.0
56,0.8,0.01,0.0,0.0
57,0.8,0.01,0.0,0.0
58,0.8,0.01,0.0,0.0
59,0.8,0.01,0.0,0.0
60,0.8,0.01,0.0,0.0
61,0.8,0.01,0.0,0.0
62,0.8,0.01,0.0,0.0
63,0.8,0.01,0.0,0.0
64,0.8,0.01,0.0,0.0
65,0.8,0.01,0.0,0.0
66,0.8,0.01,0.0,0.0
67,0.8,0.01,0.0,0.0
68,0.8,0.01,0.0,0.0
69,0.8,0.01,0.0,0.0
70,0.8,0.01,0.0,0.0
71,0.8,0.01,0.0,0.0
72,0.8,0.01,0.0,0.0
73,0.8,0.01,0.0,0.0
74,0.8,0.01,0.0,0.0
75,0.8,0.01,0.0,0.0
76,0.8,0.01,0.0,0.0
77,0.8,0.01,0.0,0.0
78,0.8,0.01,0.0,0.0
79,0.8,0.01,0.0,0.0
80,0.8,0.01,0.0,0.0
81,0.8,0.01,0.0,0.0
82,0.8,0.01,0.0,0.0
83,0.8,0.01,0.0,0.0
84,0.8,0.01,0.0,0.0
85,0.8,0.01,0.0,0.0
86,0.8,0.01,0.0,0.0
87,0.8,0.01,0.0,0.0
88,0.8,0.01,0.0,0.0
89,0.8,0.01,0.0,0.0
90,0.8,0.01,0.0,0.0
91,0.8,0.01,0.0,0.0
92,0.8,0.01,0.0,0.0
93,0.8,0.01,0.0,0.0
94,0.8,0.01,0.0,0.0
95,0.8,0.01,0.0,0.0
96,0.8,0.01,0.0,0.0
97,0.8,0.01,0.0,0.0
98,0.8,0.01,0.0,0.0
99,0.8,0.01,0.0,0.0
100,0.8,0.01,0.0,0.0
101,0.8,0.01,0.0,0.0
102,0.8,0.01,0.0,0.0
103,0.8,0.01,0.0,0.0
104,0.8,0.01,0.0,0.0
105,0.8,0.01,0.0,0.0
106,0.8,0.01,0.0,0.0
107,0.8,0.01,0.0,0.0
108,0.8,0.01,0.0,0.0
109,0.8,0.01,0.0,0.0
110,0.8,0.01,0.0,0.0
111,0.8,0.01,0.0,0.0
112,0.8,0.01,0.0,0.0
113,0.8,0.01,0.0,0.0
114,0.8,0.01,0.0,0.0
115,0.8,0.01,0.0,0.0
116,0.8,0.01,0.0,0.0
117,0.8,0.01,0.0,0.0
118,0.8,0.01,0.0,0.0
119,0.8,0.01,0.0,0.0
120,0.8,0.01,0.0,0.0
121,0.8,0.01,0.0,0.0
122,0.8,0.01,0.0,0.0
123,0.8,0.01,0.0,0.0
124,0.8,0.01,0.0,0.0
125,0.8,0.01,0.0,0.0
126,0.8,0.01,0.0,0.0
127,0.8,0.01,0.0,0.0
128,0.8,0.01,0.0,0.0
129,0.8,0.01,0.0,0.0
130,0.8,0.01,0.0,0.0
131,0.8,0.01,0.0,0.0
132,0.8,0.01,0.0,0.0
133,0.8,0.01,0.0,0.0
134,0.8,0.01,0.0,0.0
135,0.8,0.01,0.0,0.0
136,0.8,0.01,0.0,0.0
137,0.8,0.01,0.0,0.0
138,0.8,0.01,0.0,0.0
139,0.8,0.01,0.0,0.0
140,0.8,0.01,0.0,0.0
141,0.8,0.01,0.0,0.0
142,0.8,0.01,0.0,0.0
143,0.8,0.01,0.0,0.0
144,0.8,0.01,0.0,0.0
145,0.8,0.01,0.0,0.0
146,0.8,0.01,0.0,0.0
147,0.8,0.01,0.0,0.0
148,0.8,0.01,0.0,0.0
149,0.8,0.01,0.0,0.0
0,0.8,0.1,20.0,0.8256060269278895
1,0.8,0.1,15.5,0.6273548094394511
2,0.8,0.1,16.5,0.6240289056296064
3,0.8,0.1,18.75,
4,0.8,0.1,32.25,0.6350881421616515
5,0.8,0.1,49.75,0.6290924552628412
6,0.8,0.1,75.5,
7,0.8,0.1,114.0,
8,0.8,0.1,168.75,
9,0.8,0.1,237.25,
10,0.8,0.1,308.5,
11,0.8,0.1,364.5,
12,0.8,0.1,367.75,
13,0.8,0.1,373.5,
14,0.8,0.1,348.0,
15,0.8,0.1,320.25,
16,0.8,0.1,245.75,
17,0.8,0.1,157.5,
18,0.8,0.1,120.25,
19,0.8,0.1,66.0,0.6236731093909992
20,0.8,0.1,33.25,
21,0.8,0.1,17.75,0.619913298619051
22,0.8,0.1,10.0,0.4726412080736351
23,0.8,0.1,7.5,0.4612309701708747
24,0.8,0.1,7.5,
25,0.8,0.1,2.75,0.32934315328826547
26,0.8,0.1,1.5,0.2983715280110948
27,0.8,0.1,2.5,0.31667329718622206
28,0.8,0.1,2.75,0.31304992030391077
29,0.8,0.1,4.75,
30,0.8,0.1,4.5,0.3145405842886082
31,0.8,0.1,2.5,0.314743823776651
32,0.8,0.1,1.5,0.16388602835747293
33,0.8,0.1,1.5,0.1544599861695629
34,0.8,0.1,1.75,0.15839943925146496
35,0.8,0.1,1.0,0.15337753750296668
36,0.8,0.1,1.25,0.15927774772442618
37,0.8,0.1,0.5,0.16404430281135596
38,0.8,0.1,0.5,0.16195182108452177
39,0.8,0.1,0.0,0.0
40,0.8,0.1,0.0,0.0
41,0.8,0.1,0.0,0.0
42,0.8,0.1,0.0,0.0
43,0.8,0.1,0.0,0.0
44,0.8,0.1,0.0,0.0
45,0.8,0.1,0.0,0.0
46,0.8,0.1,0.0,0.0
47,0.8,0.1,0.0,0.0
48,0.8,0.1,0.0,0.0
49,0.8,0.1,0.0,0.0
50,0.8,0.1,0.0,0.0
51,0.8,0.1,0.0,0.0
52,0.8,0.1,0.0,0.0
53,0.8,0.1,0.0,0.0
54,0.8,0.1,0.0,0.0
55,0.8,0.1,0.0,0.0
56,0.8,0.1,0.0,0.0
57,0.8,0.1,0.0,0.0
58,0.8,0.1,0.0,0.0
59,0.8,0.1,0.0,0.0
60,0.8,0.1,0.0,0.0
61,0.8,0.1,0.0,0.0
62,0.8,0.1,0.0,0.0
63,0.8,0.1,0.0,0.0
64,0.8,0.1,0.0,0.0
65,0.8,0.1,0.0,0.0
66,0.8,0.1,0.0,0.0
67,0.8,0.1,0.0,0.0
68,0.8,0.1,0.0,0.0
69,0.8,0.1,0.0,0.0
70,0.8,0.1,0.0,0.0
71,0.8,0.1,0.0,0.0
72,0.8,0.1,0.0,0.0
73,0.8,0.1,0.0,0.0
74,0.8,0.1,0.0,0.0
75,0.8,0.1,0.0,0.0
76,0.8,0.1,0.0,0.0
77,0.8,0.1,0.0,0.0
78,0.8,0.1,0.0,0.0
79,0.8,0.1,0.0,0.0
80,0.8,0.1,0.0,0.0
81,0.8,0.1,0.0,0.0
82,0.8,0.1,0.0,0.0
83,0.8,0.1,0.0,0.0
84,0.8,0.1,0.0,0.0
85,0.8,0.1,0.0,0.0
86,0.8,0.1,0.0,0.0
87,0.8,0.1,0.0,0.0
88,0.8,0.1,0.0,0.0
89,0.8,0.1,0.0,0.0
90,0.8,0.1,0.0,0.0
91,0.8,0.1,0.0,0.0
92,0.8,0.1,0.0,0.0
93,0.8,0.1,0.0,0.0
94,0.8,0.1,0.0,0.0
95,0.8,0.1,0.0,0.0
96,0.8,0.1,0.0,0.0
97,0.8,0.1,0.0,0.0
98,0.8,0.1,0.0,0.0
99,0.8,0.1,0.0,0.0
100,0.8,0.1,0.0,0.0
101,0.8,0.1,0.0,0.0
102,0.8,0.1,0.0,0.0
103,0.8,0.1,0.0,0.0
104,0.8,0.1,0.0,0.0
105,0.8,0.1,0.0,0.0
106,0.8,0.1,0.0,0.0
107,0.8,0.1,0.0,0.0
108,0.8,0.1,0.0,0.0
109,0.8,0.1,0.0,0.0
110,0.8,0.1,0.0,0.0
111,0.8,0.1,0.0,0.0
112,0.8,0.1,0.0,0.0
113,0.8,0.1,0.0,0.0
114,0.8,0.1,0.0,0.0
115,0.8,0.1,0.0,0.0
116,0.8,0.1,0.0,0.0
117,0.8,0.1,0.0,0.0
118,0.8,0.1,0.0,0.0
119,0.8,0.1,0.0,0.0
120,0.8,0.1,0.0,0.0
121,0.8,0.1,0.0,0.0
122,0.8,0.1,0.0,0.0
123,0.8,0.1,0.0,0.0
124,0.8,0.1,0.0,0.0
125,0.8,0.1,0.0,0.0
126,0.8,0.1,0.0,0.0
127,0.8,0.1,0.0,0.0
128,0.8,0.1,0.0,0.0
129,0.8,0.1,0.0,0.0
130,0.8,0.1,0.0,0.0
131,0.8,0.1,0.0,0.0
132,0.8,0.1,0.0,0.0
133,0.8,0.1,0.0,0.0
134,0.8,0.1,0.0,0.0
135,0.8,0.1,0.0,0.0
136,0.8,0.1,0.0,0.0
137,0.8,0.1,0.0,0.0
138,0.8,0.1,0.0,0.0
139,0.8,0.1,0.0,0.0
140,0.8,0.1,0.0,0.0
141,0.8,0.1,0.0,0.0
142,0.8,0.1,0.0,0.0
143,0.8,0.1,0.0,0.0
144,0.8,0.1,0.0,0.0
145,0.8,0.1,0.0,0.0
146,0.8,0.1,0.0,0.0
147,0.8,0.1,0.0,0.0
148,0.8,0.1,0.0,0.0
149,0.8,0.1,0.0,0.0
0,0.8,0.2,20.0,0.8263001356837478
1,0.8,0.2,16.25,
2,0.8,0.2,17.0,
3,0.8,0.2,18.75,0.6176236556394199
4,0.8,0.2,21.5,0.6103835580035604
5,0.8,0.2,24.25,0.6283522414308826
6,0.8,0.2,38.0,
7,0.8,0.2,65.0,
8,0.8,0.2,104.0,
9,0.8,0.2,160.25,
10,0.8,0.2,232.0,
11,0.8,0.2,287.5,
12,0.8,0.2,371.5,
13,0.8,0.2,404.75,
14,0.8,0.2,334.0,
15,0.8,0.2,255.0,
16,0.8,0.2,214.75,
17,0.8,0.2,161.5,
18,0.8,0.2,98.0,
19,0.8,0.2,80.25,
20,0.8,0.2,70.5,
21,0.8,0.2,52.0,
22,0.8,0.2,60.5,
23,0.8,0.2,76.25,
24,0.8,0.2,83.5,
25,0.8,0.2,112.25,
26,0.8,0.2,153.75,
27,0.8,0.2,161.25,
28,0.8,0.2,107.5,0.46433316015533355
29,0.8,0.2,76.0,
30,0.8,0.2,54.0,
31,0.8,0.2,46.5,
32,0.8,0.2,21.5,0.45818806349194247
33,0.8,0.2,21.0,0.4701024453568282
34,0.8,0.2,21.25,0.4658869482022819
35,0.8,0.2,19.25,
36,0.8,0.2,21.5,
37,0.8,0.2,20.0,
38,0.8,0.2,17.75,0.47338564478328027
39,0.8,0.2,13.75,
40,0.8,0.2,8.5,0.3088239945251524
41,0.8,0.2,8.0,0.30762960013423357
42,0.8,0.2,8.25,0.3119055906742384
43,0.8,0.2,7.0,0.31581324318649373
44,0.8,0.2,3.25,0.32029174426953105
45,0.8,0.2,3.75,0.29983173953963427
46,0.8,0.2,6.5,0.3042874527999151
47,0.8,0.2,6.5,0.3050556636419852
48,0.8,0.2,6.25,0.3046778556785772
49,0.8,0.2,4.75,0.32049325431657916
50,0.8,0.2,4.25,0.30458125477284853
51,0.8,0.2,7.5,0.3172766953794881
52,0.8,0.2,8.25,0.30936901486020923
53,0.8,0.2,12.0,0.3070929489470401
54,0.8,0.2,12.0,
55,0.8,0.2,13.5,0.3096045353225346
56,0.8,0.2,13.75,
57,0.8,0.2,17.5,
58,0.8,0.2,15.5,
59,0.8,0.2,10.0,
60,0.8,0.2,10.75,0.31426464075356575
61,0.8,0.2,14.25,0.3151601561263369
62,0.8,0.2,9.75,0.3142729425984854
63,0.8,0.2,5.5,0.3025175327694698
64,0.8,0.2,5.75,0.31948635979089457
65,0.8,0.2,6.75,
66,0.8,0.2,6.25,0.3194252100435624
67,0.8,0.2,8.25,0.3131935329453455
68,0.8,0.2,11.25,
69,0.8,0.2,15.75,0.30767954121436386
70,0.8,0.2,16.0,
71,0.8,0.2,12.25,
72,0.8,0.2,17.0,
73,0.8,0.2,24.0,
74,0.8,0.2,31.75,0.3145989378845857
75,0.8,0.2,14.5,0.3075656539503002
76,0.8,0.2,6.75,0.16064209357919224
77,0.8,0.2,8.75,0.15565537223115697
78,0.8,0.2,6.0,
79,0.8,0.2,1.25,0.15710308309779106
80,0.8,0.2,1.5,0.1730004410062279
81,0.8,0.2,1.5,0.1481167595768839
82,0.8,0.2,2.25,0.15144527038757655
83,0.8,0.2,1.75,0.1694212095639495
84,0.8,0.2,2.75,0.16553908815538113
85,0.8,0.2,3.25,
86,0.8,0.2,4.75,0.1530559939002417
87,0.8,0.2,5.25,0.15165836261327287
88,0.8,0.2,4.0,0.15479233528504108
89,0.8,0.2,3.25,0.1604453427036148
90,0.8,0.2,2.25,0.1482915119537168
91,0.8,0.2,2.25,0.14997797329892645
92,0.8,0.2,2.25,0.16095374463343795
93,0.8,0.2,3.5,0.16222721432508344
94,0.8,0.2,3.75,0.1572112274868218
95,0.8,0.2,2.5,0.15836076586020076
96,0.8,0.2,3.5,0.1550169591611677
97,0.8,0.2,6.75,0.15987989586349902
98,0.8,0.2,7.75,
99,0.8,0.2,5.25,0.15389792435354066
100,0.8,0.2,2.25,0.15835807580018416
101,0.8,0.2,2.25,0.14836425934455522
102,0.8,0.2,1.75,
103,0.8,0.2,1.5,0.15415676476454027
104,0.8,0.2,3.75,0.1575273634565934
105,0.8,0.2,4.25,0.15620376306851702
106,0.8,0.2,2.25,0.15749373101145128
107,0.8,0.2,0.5,0.16931918056466483
108,0.8,0.2,0.5,0.15888109994144758
109,0.8,0.2,0.0,0.0
110,0.8,0.2,0.0,0.0
111,0.8,0.2,0.0,0.0
112,0.8,0.2,0.0,0.0
113,0.8,0.2,0.0,0.0
114,0.8,0.2,0.0,0.0
115,0.8,0.2,0.0,0.0
116,0.8,0.2,0.0,0.0
117,0.8,0.2,0.0,0.0
118,0.8,0.2,0.0,0.0
119,0.8,0.2,0.0,0.0
120,0.8,0.2,0.0,0.0
121,0.8,0.2,0.0,0.0
122,0.8,0.2,0.0,0.0
123,0.8,0.2,0.0,0.0
124,0.8,0.2,0.0,0.0
125,0.8,0.2,0.0,0.0
126,0.8,0.2,0.0,0.0
127,0.8,0.2,0.0,0.0
128,0.8,0.2,0.0,0.0
129,0.8,0.2,0.0,0.0
130,0.8,0.2,0.0,0.0
131,0.8,0.2,0.0,0.0
132,0.8,0.2,0.0,0.0
133,0.8,0.2,0.0,0.0
134,0.8,0.2,0.0,0.0
135,0.8,0.2,0.0,0.0
136,0.8,0.2,0.0,0.0
137,0.8,0.2,0.0,0.0
138,0.8,0.2,0.0,0.0
139,0.8,0.2,0.0,0.0
140,0.8,0.2,0.0,0.0
141,0.8,0.2,0.0,0.0
142,0.8,0.2,0.0,0.0
143,0.8,0.2,0.0,0.0
144,0.8,0.2,0.0,0.0
145,0.8,0.2,0.0,0.0
146,0.8,0.2,0.0,0.0
147,0.8,0.2,0.0,0.0
148,0.8,0.2,0.0,0.0
149,0.8,0.2,0.0,0.0
0,0.8,0.4,20.0,0.8240059088444722
1,0.8,0.4,25.0,0.6359335209187424
2,0.8,0.4,29.5,
3,0.8,0.4,44.75,
4,0.8,0.4,70.0,
5,0.8,0.4,100.0,
6,0.8,0.4,160.25,
7,0.8,0.4,234.75,
8,0.8,0.4,334.5,
9,0.8,0.4,456.0,
10,0.8,0.4,539.0,
11,0.8,0.4,560.5,
12,0.8,0.4,578.5,
13,0.8,0.4,454.75,
14,0.8,0.4,325.0,
15,0.8,0.4,261.0,
16,0.8,0.4,186.75,
17,0.8,0.4,141.0,
18,0.8,0.4,95.5,
19,0.8,0.4,62.5,
20,0.8,0.4,39.75,0.6196954859610198
21,0.8,0.4,34.5,0.627224645534314
22,0.8,0.4,30.75,0.6305427797111706
23,0.8,0.4,15.75,
24,0.8,0.4,17.75,0.6296648332419879
25,0.8,0.4,23.25,0.6282170057451462
26,0.8,0.4,15.0,
27,0.8,0.4,17.5,
28,0.8,0.4,16.0,
29,0.8,0.4,18.0,
30,0.8,0.4,24.5,0.615282878921924
31,0.8,0.4,21.0,
32,0.8,0.4,23.25,0.6211585618098676
33,0.8,0.4,22.0,0.6321899984671848
34,0.8,0.4,20.5,0.6194617413255938
35,0.8,0.4,19.0,0.6100278129544321
36,0.8,0.4,20.5,0.6138822063372653
37,0.8,0.4,24.0,
38,0.8,0.4,25.5,0.6244933191359038
39,0.8,0.4,28.0,0.6200389731495506
40,0.8,0.4,29.0,
41,0.8,0.4,33.25,0.6207900698239595
42,0.8,0.4,19.5,0.6165137434337532
43,0.8,0.4,17.0,0.6342084310351022
44,0.8,0.4,15.25,0.6282524405113851
45,0.8,0.4,12.5,
46,0.8,0.4,17.5,0.6271365869736554
47,0.8,0.4,22.0,0.4724248530924008
48,0.8,0.4,20.0,
49,0.8,0.4,12.75,0.4716764757814256
50,0.8,0.4,16.25,
51,0.8,0.4,15.5,0.4774242334050623
52,0.8,0.4,13.75,0.46385053236703333
53,0.8,0.4,13.25,0.46836203107644825
54,0.8,0.4,16.75,0.46327252551351494
55,0.8,0.4,24.5,
56,0.8,0.4,19.0,
57,0.8,0.4,17.5,
58,0.8,0.4,18.75,0.4725955091549925
59,0.8,0.4,17.25,0.47030602949120426
60,0.8,0.4,15.5,0.46778733915146553
61,0.8,0.4,15.25,0.46776383830433466
62,0.8,0.4,14.25,0.4794483669379309
63,0.8,0.4,16.25,0.472723839003992
64,0.8,0.4,15.5,
65,0.8,0.4,14.75,
66,0.8,0.4,17.25,0.45799076375574044
67,0.8,0.4,12.5,
68,0.8,0.4,11.75,0.4630087808074401
69,0.8,0.4,13.5,0.45838650965930605
70,0.8,0.4,15.75,0.474651520315594
71,0.8,0.4,14.75,0.4626876842641564
72,0.8,0.4,15.25,0.46665366196675945
73,0.8,0.4,13.75,0.46887222140138185
74,0.8,0.4,13.75,0.464659441073899
75,0.8,0.4,12.5,
76,0.8,0.4,12.5,0.47149021574729283
77,0.8,0.4,12.0,0.4673285502676324
78,0.8,0.4,16.75,
79,0.8,0.4,21.0,
80,0.8,0.4,21.5,0.46510193443235925
81,0.8,0.4,23.5,
82,0.8,0.4,23.5,
83,0.8,0.4,27.75,0.47361276627491744
84,0.8,0.4,24.75,0.46552332725570134
85,0.8,0.4,20.5,
86,0.8,0.4,23.5,0.4688437249445962
87,0.8,0.4,29.5,
88,0.8,0.4,31.0,0.4685121933402154
89,0.8,0.4,31.5,
90,0.8,0.4,42.0,
91,0.8,0.4,37.75,
92,0.8,0.4,20.25,
